"","STORE","LONG","LAT","ZIP.CODE","CITY","ALLAN","BLISS","BREATHSAVERS","BROOKSIDE","BUBBLE.YUM","CADBURY","CANE.STK","CANISTER","GOOD.N.PLENTY","HEATH","HERSHEY.ARTISAN","HERSHEY.CHOC.ASST","HERSHEY.CHOC.REM","HERSHEY.GUM.REM","HERSHEY.NCHOC.REM","HERSHEY.SUGAREE.BFY","ICE.BREAKERS","JOLLY.RANCHER","KISSES","KIT.KAT","LANCASTER","LORENA","ALMOND.JOY","PAYDAY","PELON","POT.OF.GOLD","REESE","ROLO","SL.HARD.ROLL","SNACK.BITES","TAKE5","TOTAL"
"974","Rite Aid",-75.1176644,40.0320655,19120,"Philadelphia",0,124,48,761,61,912,0,0,56,178,0,464,661,0,60,229,1846,1272,2464,3243,86,0,1267,612,0,405,5367,145,169,10,130,20570
"975","Dollar General",-75.1793501,39.9864719,19121,"Philadelphia",0,0,48,236,289,83,0,0,384,219,0,538,767,0,530,0,326,2095,1754,4438,144,0,2157,870,0,0,10605,240,46,0,267,26036
"976","Rite Aid",-75.1587603,39.9770914,19121,"Philadelphia",0,258,248,2739,16,2202,0,0,176,274,0,1693,1768,0,204,11,2176,2531,3155,9469,170,0,1612,952,0,371,16108,320,98,9,717,47277
"977","Rite Aid",-75.1561288,39.9713959,19123,"Philadelphia",0,80,103,672,47,741,0,0,105,71,0,617,854,0,167,104,881,1098,1403,2070,83,0,875,923,0,208,4210,146,25,4,171,15658
"978","Dollar General",-75.1512671,39.9711024,19123,"Philadelphia",0,0,88,45,161,25,0,0,135,250,0,557,639,0,291,0,621,1815,1086,3138,195,0,1469,624,0,0,8183,139,36,0,169,19666
"979","Dollar General",-75.1468518,39.9616368,19123,"Philadelphia",0,0,80,68,103,105,0,0,208,108,0,305,857,0,325,0,566,1415,1237,2805,76,0,958,348,0,0,6220,143,9,0,227,16163
"980","Rite Aid",-75.1447189,39.9614992,19123,"Philadelphia",0,30,181,547,36,996,0,0,191,103,0,494,1068,0,117,5,1144,443,1392,1757,79,0,620,500,0,176,4527,62,31,0,241,14740
"981","Family Dollar",-75.1389939,39.9687198,19123,"Philadelphia",0,0,86,151,9,255,0,0,150,97,0,180,230,0,315,0,661,1242,1135,1857,61,0,558,330,0,0,3015,97,32,0,39,10500
"982","Acme Market",-75.1389939,39.9687198,19123,"Philadelphia",0,689,490,2300,37,2820,47,0,241,159,0,230,1648,0,219,136,2295,2175,7098,6052,190,0,1517,613,0,104,14836,1534,0,3,194,45627
"983","Rite Aid",-75.0994954,40.0063206,19124,"Philadelphia",0,355,129,946,52,1492,0,0,84,140,0,625,1408,0,181,7,2850,1984,4730,4798,177,0,1561,649,0,714,8537,295,114,0,196,32024
"984","Family Dollar",-75.098334,40.0055003,19124,"Philadelphia",0,0,64,121,41,179,0,0,71,95,0,117,419,0,278,0,929,1425,1449,2147,108,0,746,207,0,0,3280,105,0,0,31,11812
"985","Walgreens",-75.0759181,40.0230053,19124,"Philadelphia",0,15,242,1119,0,1548,36,0,362,190,0,593,1129,0,705,616,1179,1334,3489,7248,99,0,1242,716,12,60,13796,266,0,139,313,36448
"986","Walgreens",-75.0930132,40.0068947,19124,"Philadelphia",0,26,174,166,0,495,27,0,262,86,0,528,789,0,256,474,1019,501,2037,2814,43,0,858,525,10,28,5207,207,0,101,207,16840
"987","Family Dollar",-75.0888725,40.0121501,19124,"Philadelphia",0,0,70,308,70,428,0,0,214,98,0,211,601,0,507,0,692,2904,1779,4153,148,0,952,455,0,0,6857,149,0,0,72,20668
"988","Family Dollar",-75.0965037,40.0167101,19124,"Philadelphia",0,0,264,73,253,503,0,0,83,103,0,250,435,0,534,0,2264,1320,2159,3356,111,0,957,721,0,0,4355,142,4,0,92,17979
"989","Rite Aid",-75.0676114,40.0140237,19124,"Philadelphia",0,23,126,347,41,754,0,0,160,80,0,583,596,0,108,0,547,452,990,2276,115,0,839,587,0,197,5226,129,21,0,206,14403
"990","Family Dollar",-75.1124062,40.0108188,19124,"Philadelphia",0,0,150,82,37,299,0,0,36,84,0,222,311,0,195,0,1644,1024,1840,2396,67,0,570,241,0,0,2735,139,0,0,79,12151
"991","Rite Aid",-75.1184154,39.9777621,19125,"Philadelphia",0,234,157,1157,71,3375,0,0,328,271,0,1092,2795,0,394,251,2600,1592,5498,3873,360,0,1237,500,0,1166,15499,636,56,0,389,43531
"992","Family Dollar",-75.1201797,39.9746891,19125,"Philadelphia",0,0,100,164,36,596,0,0,177,82,0,384,1442,0,700,0,968,1079,1981,2468,147,0,945,271,0,0,6330,165,84,0,87,18206
"993","Acme Market",-75.2400011,40.0643746,19128,"Philadelphia",0,369,404,350,35,1941,97,0,348,436,0,163,3947,0,179,0,2891,514,4992,4123,211,0,1050,836,0,36,10056,982,0,0,108,34068
"994","Acme Market",-75.2118858,40.0315271,19128,"Philadelphia",0,1028,73,2973,69,3912,104,0,321,946,0,408,6940,0,1191,0,3119,1690,8383,7673,573,0,1736,1183,0,156,20420,1842,0,29,393,65162
"995","Rite Aid",-75.2121298,40.0307601,19128,"Philadelphia",0,160,171,1086,88,2882,0,0,315,274,0,1053,2706,0,229,246,1992,2058,3352,3862,120,0,1092,748,0,723,12341,600,22,8,364,36492
"996","Family Dollar",-75.216429,40.0342255,19128,"Philadelphia",0,0,299,192,80,583,0,0,180,194,0,231,536,0,220,0,1136,1705,1197,2409,110,0,771,495,0,0,5357,201,6,0,44,15946
"997","Browns Family ShopRite",-75.2272006,40.0440414,19128,"Philadelphia",65,843,71,4530,0,4628,0,0,1072,753,0,526,998,0,147,580,3339,3312,12518,10906,733,0,3905,869,0,1083,28709,1717,0,11,1522,82837
"998","Rite Aid",-75.2372577,40.0626393,19128,"Philadelphia",0,80,325,548,50,957,0,0,235,113,0,336,996,0,50,6,1782,437,1430,1454,81,0,524,446,0,479,3858,109,34,0,137,14467
"999","Browns Family ShopRite",-75.1766754,40.0086251,19129,"Philadelphia",113,279,0,4652,0,2766,0,0,429,343,0,505,206,0,0,554,3951,3343,7578,10603,431,0,3209,1102,0,128,17867,398,0,39,817,59313
"1000","Rite Aid",-75.1929877,40.0128469,19129,"Philadelphia",0,260,157,1829,193,2807,0,0,310,332,0,777,1727,0,189,17,1314,1427,2650,3363,142,0,1103,904,0,382,10044,388,57,17,366,30755
"1001","Family Dollar",-75.1730595,40.0077122,19129,"Philadelphia",0,0,92,188,106,442,0,0,208,304,0,609,805,0,694,0,1897,3162,2002,4219,108,0,1255,819,0,0,7103,188,17,0,305,24523
"1002","Rite Aid",-75.1696303,39.9669949,19130,"Philadelphia",0,368,278,1711,94,2927,0,0,445,331,0,1024,1716,0,102,215,1781,2387,3007,4409,138,0,1794,805,0,210,13558,355,218,22,289,38184
"1003","Family Dollar",-75.1601356,39.9706133,19130,"Philadelphia",0,0,128,303,269,524,0,0,117,87,0,580,746,0,538,0,1250,3302,1321,3660,107,0,1454,912,0,0,6966,165,0,0,148,22577
"1004","Rite Aid",-75.1722752,39.962004,19130,"Philadelphia",0,136,224,1951,65,1355,0,0,156,146,0,397,1390,0,123,149,2239,1109,2478,2344,205,0,547,488,0,199,5418,246,42,11,182,21600
"1005","Browns Family ShopRite",-75.2248381,39.9795455,19131,"Philadelphia",156,113,87,3210,0,3048,0,0,370,225,0,678,558,0,0,656,2560,3893,8087,10065,597,0,2917,1061,0,769,19973,532,0,45,729,60329
"1006","Acme Market",-75.2230466,40.0028516,19131,"Philadelphia",0,739,288,3352,111,4857,54,0,724,812,0,850,9673,0,934,0,6051,2444,9693,9691,471,0,2861,2462,0,99,20086,2382,0,27,180,78841
"1007","Target Store",-75.2126765,40.0061462,19131,"Philadelphia",0,274,2688,15562,1905,9842,497,0,649,579,0,1325,27022,0,2832,708,23650,9134,26208,28662,1139,0,3217,800,0,1340,47405,2759,0,285,1361,209843
"1008","Family Dollar",-75.2174046,39.9729941,19131,"Philadelphia",0,0,12,162,154,138,0,0,119,10,0,343,781,0,493,0,246,2240,1077,3182,147,0,813,553,0,0,4505,52,0,0,0,15027
"1009","Rite Aid",-75.2311286,39.9765049,19131,"Philadelphia",0,34,87,452,344,454,0,0,54,69,0,475,604,0,138,142,604,830,809,1628,46,0,522,517,0,76,3035,87,40,0,148,11195
"1010","Rite Aid",-75.231008,39.9985762,19131,"Philadelphia",0,146,197,2478,133,2196,0,0,357,176,0,1012,1547,0,133,38,3306,2189,3981,3854,290,0,2135,1328,0,618,9652,400,102,18,251,36537
"1011","Family Dollar",-75.2354196,39.9801504,19131,"Philadelphia",0,0,144,187,81,505,0,0,170,139,0,542,648,0,460,0,1047,2682,960,2784,84,0,906,589,0,0,5403,137,26,0,388,17882
"1012","Rite Aid",-75.1789167,39.9919507,19132,"Philadelphia",0,36,79,726,17,529,0,0,150,81,0,598,849,0,96,137,519,1036,1154,2459,102,0,1185,893,0,165,5184,151,19,4,155,16324
"1013","Rite Aid",-75.1665316,39.9966268,19132,"Philadelphia",0,82,99,369,66,685,0,0,49,262,0,654,613,0,197,8,628,884,1120,3196,46,0,1114,781,0,145,5376,208,27,3,207,16819
"1014","Rite Aid",-75.1663246,40.0036797,19132,"Philadelphia",0,25,76,586,81,557,0,0,88,69,0,501,532,0,14,15,499,1113,934,2154,34,0,950,975,0,207,3575,103,12,0,87,13187
"1015","Dollar General",-75.1528461,39.9930881,19132,"Philadelphia",0,0,87,173,120,113,0,0,159,204,0,332,705,0,409,0,444,1843,1643,2910,170,0,1142,444,0,0,6999,141,37,0,215,18290
"1016","Family Dollar",-75.1621335,40.0030903,19132,"Philadelphia",0,0,4,335,37,112,0,0,165,42,0,489,214,0,255,0,177,2820,1779,3792,168,0,1313,194,0,0,6403,191,0,0,0,18490
"1017","Family Dollar",-75.1444137,39.9931953,19133,"Philadelphia",0,0,205,196,92,232,0,0,72,68,0,397,250,0,450,0,2905,3298,2023,3726,216,0,894,387,0,0,4968,204,0,0,203,20786
"1018","Rite Aid",-75.1369819,39.9911673,19133,"Philadelphia",0,214,368,1310,0,1407,0,0,136,150,0,585,2428,0,279,223,3543,2960,8242,8421,174,0,3948,464,0,629,11112,307,0,4,233,47137
"1019","Family Dollar",-75.1477644,39.9934866,19133,"Philadelphia",0,0,74,185,70,503,0,0,168,177,0,494,620,0,827,0,1515,2434,1712,3107,108,0,936,763,0,0,6647,149,26,0,272,20787
"1020","Rite Aid",-75.0960428,39.9931494,19134,"Philadelphia",0,63,250,838,49,1880,0,0,185,205,0,770,2013,0,355,232,2012,1179,3713,3585,232,0,1123,621,0,1266,9218,367,33,0,212,30401
"1021","Walgreens",-75.1126281,39.996423,19134,"Philadelphia",0,29,96,789,0,934,64,0,123,48,0,402,1353,0,388,280,1854,1132,4503,5694,172,0,1968,883,0,126,9560,206,0,48,0,30652
"1022","Big Kmart",-75.1022602,39.9891567,19134,"Philadelphia",0,73,163,574,0,2017,233,0,148,185,0,355,4152,0,1239,125,0,1726,5528,3384,236,0,492,221,0,364,9253,1042,0,0,0,31510
"1023","Rite Aid",-75.1236669,39.9972206,19134,"Philadelphia",0,154,58,639,111,719,0,0,49,58,0,512,793,0,40,67,1891,1382,2579,2917,125,0,895,481,0,198,4901,166,99,0,109,18943
"1024","ShopRite",-75.0915651,39.9945636,19134,"Philadelphia",160,565,0,4953,0,7205,141,0,1271,668,0,803,5108,0,71,1361,7604,6254,19246,20359,1388,0,5727,1636,0,390,40364,1461,0,120,1999,128854
"1025","Family Dollar",-75.1108971,39.9924104,19134,"Philadelphia",0,0,188,136,83,951,0,0,123,139,0,641,528,0,596,0,2117,2864,2126,3458,127,0,1075,366,0,0,6639,196,55,0,323,22731
"1026","Dollar General",-75.0976782,39.9915037,19134,"Philadelphia",0,0,22,86,107,140,0,0,79,106,0,321,437,0,188,0,347,564,983,1686,75,0,615,241,0,0,4499,130,19,0,137,10782
"1027","Family Dollar",-75.1244951,39.9981652,19134,"Philadelphia",0,0,240,155,122,554,0,0,130,110,0,355,1037,0,954,0,2510,2359,2982,5086,96,0,1199,507,0,0,6059,346,0,0,274,25075
"1028","ShopRite",-75.0512323,40.0314279,19135,"Philadelphia",0,987,0,4649,0,4647,0,0,1208,865,0,656,2539,0,120,849,2997,3465,14762,14931,1051,0,3070,1404,0,716,28460,1415,0,0,1066,89857
"1029","Walgreens",-75.0456561,40.0339093,19135,"Philadelphia",0,199,518,939,0,2786,62,0,789,237,0,1021,2862,0,1118,954,3359,1577,5462,6082,228,0,1527,798,0,92,14720,568,0,61,446,46405
"1030","Rite Aid",-75.0579634,40.0280067,19135,"Philadelphia",0,147,196,1181,55,2482,0,0,175,201,0,1113,2119,0,331,37,1399,2254,3719,4504,186,0,1405,857,0,1071,12788,551,33,0,501,37305
"1031","Rite Aid",-75.0521474,40.0209122,19135,"Philadelphia",0,76,87,700,28,1800,0,0,279,57,0,626,1465,0,279,7,1004,476,2440,2944,198,0,1152,322,0,411,7912,454,66,0,351,23134
"1032","Family Dollar",-75.0613335,40.0161856,19135,"Philadelphia",0,0,55,157,54,291,0,0,118,60,0,236,615,0,80,0,585,2156,2027,3368,123,0,805,286,0,0,6003,191,0,0,20,17230
"1033","Big Kmart",-75.0129483,40.0507688,19136,"Philadelphia",0,136,204,476,50,2666,358,0,171,176,0,174,5557,0,1071,552,565,1841,6909,3604,188,0,554,310,0,1227,12098,945,0,0,0,39832
"1034","Family Dollar",-75.0174329,40.0439902,19136,"Philadelphia",0,0,296,210,67,943,0,0,210,165,0,672,866,0,603,0,1566,1541,1709,4056,147,0,1206,380,0,0,6507,281,13,0,445,21883
"1035","Rite Aid",-75.0393898,40.0358599,19136,"Philadelphia",0,303,372,1195,75,2516,0,0,582,172,0,864,4102,0,625,292,2580,1823,5421,4674,220,0,1067,520,0,1357,15177,657,80,3,297,44974
"1036","Family Dollar",-75.040272,40.0373223,19136,"Philadelphia",0,0,215,162,121,723,0,0,121,95,0,363,1201,0,1037,0,1851,1811,1311,2298,143,0,821,280,0,0,4760,291,10,0,160,17774
"1037","Rite Aid",-75.0174329,40.0439902,19136,"Philadelphia",0,23,82,291,24,954,0,0,106,64,0,381,557,0,48,15,769,342,1257,1353,69,0,412,228,0,230,3644,91,28,0,182,11150
"1038","Walgreens",-75.011284,40.0506811,19136,"Philadelphia",0,146,155,459,0,1081,51,0,368,96,0,385,933,0,343,475,1109,538,2179,2001,180,0,475,356,0,68,5705,181,0,29,111,17424
"1039","Target Store",-75.0889841,39.9911729,19137,"Philadelphia",0,23,1963,6067,1833,7087,342,0,631,231,0,901,16925,0,2698,246,17646,5543,19678,16737,744,0,2257,383,52,920,36418,1970,0,127,652,142074
"1040","Rite Aid",-75.0741971,39.9975218,19137,"Philadelphia",0,66,240,791,53,2325,0,0,406,169,0,1132,2174,0,394,15,1684,1320,3902,5120,321,0,1337,650,0,942,13703,502,20,0,364,37630
"1041","Rite Aid",-75.1596092,40.0430618,19138,"Philadelphia",0,106,164,818,66,884,0,0,184,157,0,632,1114,0,219,397,1723,1566,1793,3325,72,0,1340,760,0,294,7663,164,46,0,126,23613
"1042","Rite Aid",-75.156089,40.0674991,19138,"Philadelphia",0,52,243,807,128,1008,0,0,205,146,0,669,685,0,82,143,1375,1896,1788,2598,99,0,1169,613,0,231,5915,239,124,11,120,20346
"1043","Rite Aid",-75.1663593,40.0585598,19138,"Philadelphia",0,70,101,754,92,910,0,0,210,132,0,720,542,0,112,125,1760,1500,1744,2560,62,0,1686,992,0,431,6050,183,161,24,145,21066
"1044","Family Dollar",-75.2322335,39.9659988,19139,"Philadelphia",0,0,89,281,87,940,0,0,276,95,0,787,1030,0,1124,0,1658,3185,2238,4319,194,0,1740,674,0,0,7960,173,41,0,313,27204
"1045","Rite Aid",-75.2149677,39.957218,19139,"Philadelphia",0,106,102,680,33,820,0,0,113,136,0,375,788,0,137,9,1074,1312,1265,2412,89,0,1177,631,0,270,5665,130,176,12,134,17646
"1046","Walgreens",-75.2464036,39.9676721,19139,"Philadelphia",0,10,185,460,1,988,46,0,335,165,0,1029,854,0,457,555,1038,1089,1908,4368,85,0,2118,1571,6,39,8882,167,0,45,397,26798
"1047","Family Dollar",-75.2360165,39.958531,19139,"Philadelphia",0,0,248,150,73,374,0,0,236,241,0,574,457,0,615,0,1364,2323,746,2927,96,0,1062,835,0,0,6244,96,32,0,158,18851
"1048","Rite Aid",-75.2466637,39.9656119,19139,"Philadelphia",0,6,120,334,60,598,0,0,119,116,0,542,434,0,98,125,736,723,796,1878,29,0,854,853,0,223,3945,180,17,0,150,12936
"1049","Family Dollar",-75.2244226,39.9607704,19139,"Philadelphia",0,0,262,195,65,560,0,0,154,118,0,521,724,0,337,0,1581,2278,1512,3077,171,0,1390,545,0,0,7516,150,32,0,167,21355
"1050","Dollar General",-75.2160227,39.9671948,19139,"Philadelphia",0,0,125,120,143,62,0,0,173,104,0,469,351,0,327,0,602,1365,1356,3237,120,0,1201,453,0,0,6551,195,87,0,124,17165
"1051","Rite Aid",-75.1348617,40.0208924,19140,"Philadelphia",0,52,69,405,32,718,0,0,56,115,0,317,732,0,152,82,2595,1067,2005,3268,80,0,1457,584,0,273,5257,135,32,10,131,19624
"1052","Rite Aid",-75.1529647,40.0029626,19140,"Philadelphia",0,211,419,1464,91,1737,0,0,304,218,0,1239,1748,0,215,262,1930,3236,3687,5129,251,0,1964,1148,0,430,10400,455,291,17,365,37211
"1053","Family Dollar",-75.1333669,40.0212514,19140,"Philadelphia",0,0,0,187,132,153,0,0,33,0,0,252,522,0,420,0,244,2290,2705,4961,107,0,998,617,0,0,4625,158,1,0,0,18405
"1054","Walgreens",-75.1487528,40.0173107,19140,"Philadelphia",0,6,401,1235,0,1018,49,0,464,169,0,1218,1642,0,408,535,1991,1491,3222,6348,91,0,1592,1229,2,156,13719,277,0,137,429,37829
"1055","Rite Aid",-75.1480855,40.0236298,19140,"Philadelphia",0,92,198,850,50,1284,0,0,313,164,0,979,994,0,182,155,1688,2138,1876,3680,69,0,1665,640,0,319,6835,289,265,4,161,24890
"1056","Dollar General",-75.1489966,40.0086518,19140,"Philadelphia",0,0,48,64,180,74,0,0,110,115,0,515,581,0,308,0,682,984,1575,2658,100,0,648,297,111,0,4238,91,27,0,106,13512
"1057","Rite Aid",-75.1424086,40.0460508,19141,"Philadelphia",0,121,205,808,87,953,0,0,212,134,0,786,686,0,112,159,1984,1476,1710,3150,84,0,2128,1179,0,406,6400,186,108,12,128,23214
"1058","Family Dollar",-75.1418528,40.0500409,19141,"Philadelphia",0,0,48,181,112,41,0,0,148,84,0,159,202,0,301,0,463,2158,857,2851,111,0,1179,811,0,0,4722,54,0,0,0,14482
"1059","Dollar General",-75.144055,40.0451164,19141,"Philadelphia",0,0,66,101,205,73,0,0,98,232,0,462,884,0,309,0,397,1322,1399,2908,109,0,1194,606,0,0,6130,165,79,0,265,17004
"1060","Rite Aid",-75.1454025,40.0295757,19141,"Philadelphia",0,138,119,1250,302,1638,0,0,216,104,0,1033,1112,0,148,329,824,1588,2186,3944,140,0,2144,802,0,252,7820,245,55,0,154,26543
"1061","Dollar General",-75.2300581,39.9281158,19142,"Philadelphia",0,0,212,123,110,154,0,0,184,154,0,501,862,0,671,0,558,1756,1520,4067,144,0,1888,786,0,0,8772,159,0,0,286,22907
"1062","Rite Aid",-75.2384477,39.9233458,19142,"Philadelphia",0,105,105,655,37,694,0,0,86,73,0,627,748,0,85,348,1786,1704,1722,3083,159,0,1182,625,0,317,6277,158,170,0,96,20842
"1063","Rite Aid",-75.2288544,39.9473279,19143,"Philadelphia",0,165,143,1461,97,1336,0,0,186,180,0,705,1445,0,314,168,1564,1975,2316,3803,226,0,1682,1082,0,336,8555,198,232,22,228,28419
"1064","Family Dollar",-75.2257217,39.9312085,19143,"Philadelphia",0,0,22,285,52,123,0,0,138,53,0,231,338,0,588,0,242,2032,1146,2606,62,0,948,348,3,0,4655,110,0,0,0,13982
"1065","Family Dollar",-75.2383889,39.9452993,19143,"Philadelphia",0,0,110,126,38,957,0,0,520,121,0,1050,853,0,1144,0,1384,3459,1958,4495,246,0,1737,424,0,0,8671,186,59,0,149,27687
"1066","Dollar General",-75.179296,40.0330852,19144,"Philadelphia",0,0,8,146,0,18,0,0,281,159,0,346,284,0,100,0,268,883,914,2100,96,0,1033,440,0,0,4589,79,0,0,81,11825
"1067","Family Dollar",-75.1773857,40.0327481,19144,"Philadelphia",0,0,84,226,58,293,0,0,424,152,0,367,349,0,565,0,680,3331,1605,3498,131,0,1341,723,0,0,6159,140,10,0,52,20188
"1068","Rite Aid",-75.1798437,40.0428442,19144,"Philadelphia",0,19,200,783,5,1081,0,0,173,172,0,561,1075,0,157,182,1531,1455,1676,2872,93,0,1247,557,0,224,6517,193,61,0,162,20996
"1069","Walgreens",-75.1742776,40.0359194,19144,"Philadelphia",0,18,168,687,0,465,30,0,340,110,0,594,788,0,206,418,531,694,1317,2914,71,0,1238,957,0,0,6296,195,0,29,362,18428
"1070","Rite Aid",-75.1779166,40.0322027,19144,"Philadelphia",0,69,128,1023,15,799,0,0,153,183,0,559,542,0,140,114,1193,1165,1903,2105,79,0,982,750,0,300,5130,206,84,0,135,17757
"1071","Dollar General",-75.1666674,40.0431115,19144,"Philadelphia",0,0,118,120,202,113,0,0,142,192,0,385,765,0,285,0,448,1319,1021,2607,102,0,1095,619,0,0,5940,106,36,0,149,15764
"1072","Dollar General",-75.1652306,40.0306222,19144,"Philadelphia",0,0,10,206,76,135,0,0,0,117,0,56,241,0,244,0,473,1096,683,2236,110,0,1221,429,0,0,4730,98,20,0,143,12324
"1073","Family Dollar",-75.1675186,40.0309545,19144,"Philadelphia",0,0,236,273,87,457,0,0,240,164,0,705,305,0,374,0,1829,3273,1962,4462,187,0,1204,673,0,0,7723,159,38,0,222,24573
"1074","Family Dollar",-75.1850096,39.9191026,19145,"Philadelphia",0,0,188,128,52,253,0,0,168,171,0,324,413,0,609,0,1602,1806,1273,2819,102,0,1138,561,0,0,4524,133,0,0,15,16279
"1075","Rite Aid",-75.1734877,39.9160721,19145,"Philadelphia",0,140,93,1376,73,2005,0,0,495,155,0,738,1171,0,175,167,2190,1182,3132,3772,116,0,1056,498,0,1361,10514,611,30,0,225,31275
"1076","Browns Family ShopRite",-75.1864851,39.9193154,19145,"Philadelphia",0,260,119,2856,0,2810,0,0,356,518,0,445,905,0,0,761,5145,2206,7796,8639,657,0,3660,782,0,566,17295,1242,0,22,1055,58095
"1077","Acme Market",-75.1803918,39.9169584,19145,"Philadelphia",0,647,1463,3098,83,5113,215,0,787,1066,0,701,10175,0,1196,0,7333,2442,11277,11466,476,0,4058,2526,0,222,27409,2097,0,28,766,94644
"1078","Dollar General",-75.1848963,39.9255839,19145,"Philadelphia",0,0,62,94,185,121,0,0,95,286,0,396,523,0,178,0,507,1290,1033,2504,90,0,1032,503,0,0,6459,218,19,0,324,15919
"1079","BJs Wholesale Club",-75.1881435,39.9155351,19145,"Philadelphia",0,0,0,28881,0,1546,0,0,0,0,0,0,67344,0,0,0,3492,12585,19142,20064,1476,0,0,4525,0,0,42474,0,0,0,0,201529
"1080","Walgreens",-75.1701941,39.9247337,19145,"Philadelphia",0,105,839,1459,0,3048,56,0,753,203,0,1728,2602,0,920,887,3294,1717,5419,7834,159,0,2088,1300,0,193,19162,461,0,89,595,54911
"1081","Walgreens",-75.1867385,39.918257,19145,"Philadelphia",0,50,660,1067,0,1657,59,0,466,245,0,1006,2671,0,742,991,3446,1764,3503,5730,217,0,1557,962,0,186,12367,316,0,111,448,40221
"1082","Walgreens",-75.1721818,39.9443069,19146,"Philadelphia",0,214,613,1121,0,2390,41,0,336,166,0,775,1951,0,183,653,2359,1121,2764,5617,130,0,1694,722,0,86,13236,399,0,87,562,37220
"1083","Rite Aid",-75.1663081,39.940338,19146,"Philadelphia",0,58,177,1191,43,1733,0,0,138,132,0,485,1033,0,113,19,1826,1018,2191,2568,83,0,1003,448,0,215,7950,158,37,4,268,22891
"1084","Family Dollar",-75.1789179,39.9348069,19146,"Philadelphia",0,0,102,171,18,428,0,0,187,129,0,397,259,0,213,0,1142,2059,1341,3626,66,0,950,392,0,0,6057,200,0,0,247,17984
"1085","Rite Aid",-75.19457,39.9360142,19146,"Philadelphia",0,24,89,313,9,552,0,0,123,126,0,702,659,0,50,7,934,810,878,2503,22,0,865,792,0,196,6064,236,23,0,235,16212
"1086","Family Dollar",-75.1718827,39.9381261,19146,"Philadelphia",0,0,180,308,58,819,0,0,210,169,0,469,479,0,354,0,1836,2643,1558,3465,113,0,1300,361,0,0,6303,142,20,0,198,20985
"1087","Rite Aid",-75.1516049,39.9401762,19147,"Philadelphia",0,210,533,2057,122,2719,0,0,262,282,0,1053,1520,0,266,5,2021,1319,2174,2810,155,0,706,704,0,200,8220,232,43,0,364,27977
"1088","Rite Aid",-75.1573193,39.9392886,19147,"Philadelphia",0,113,145,1457,65,2333,0,0,185,201,0,583,1797,0,180,24,1257,947,1688,2247,124,0,662,684,0,339,6624,185,19,16,200,22075
"1089","Rite Aid",-75.1559487,39.9302718,19147,"Philadelphia",0,103,69,524,18,1084,0,0,71,100,0,338,621,0,56,0,1201,613,1128,2644,76,0,622,323,0,206,4407,148,25,4,176,14557
"1090","Acme Market",-75.1623386,39.9322676,19147,"Philadelphia",0,629,0,2544,90,5289,158,0,423,620,0,521,8914,0,419,0,5754,1884,8598,7039,579,0,2798,1564,0,132,19986,1916,0,23,297,70177
"1091","Acme Market",-75.159373,39.943104,19147,"Philadelphia",0,0,275,769,0,2075,50,0,143,32,0,166,1204,0,340,91,1310,1443,4254,4201,5,0,1348,248,0,76,7800,488,0,29,76,26423
"1092","ShopRite",-75.1449245,39.9230085,19148,"Philadelphia",86,455,0,5696,0,4996,181,0,791,636,0,693,873,0,367,1096,4307,2675,16059,11748,1105,0,3784,600,0,202,25254,1545,0,0,1437,84586
"1093","Dollar General",-75.1496217,39.9130893,19148,"Philadelphia",0,0,48,109,103,169,0,0,115,194,0,230,440,0,195,0,394,848,1047,1671,85,0,742,293,0,0,4720,160,29,0,104,11696
"1094","Target Store",-75.14615,39.9243678,19148,"Philadelphia",0,135,2408,18803,1770,11993,657,0,781,746,0,918,26906,0,3676,0,20198,8033,28425,24567,1171,0,3158,402,60,1520,51885,3486,0,359,1250,213307
"1095","Rite Aid",-75.1465133,39.921189,19148,"Philadelphia",0,66,137,695,33,1861,0,0,138,172,0,743,2117,0,327,206,1340,1128,3487,3398,405,0,1198,456,0,1550,9599,333,31,0,232,29652
"1096","Rite Aid",-75.1690778,39.9249269,19148,"Philadelphia",0,165,99,1191,53,2307,0,0,545,235,0,842,1263,0,48,240,1451,1532,3122,5398,146,0,1403,760,0,286,11868,199,130,21,296,33600
"1097","Rite Aid",-75.0753718,40.0409288,19149,"Philadelphia",0,133,82,562,114,1612,0,0,84,59,0,594,798,0,190,67,1883,1098,2275,3989,89,0,1010,704,0,543,5387,167,68,0,184,21692
"1098","Kmart",-75.0560814,40.0415079,19149,"Philadelphia",0,193,1265,577,89,1982,817,0,336,188,0,687,6013,0,840,496,2898,3472,7492,5873,151,0,811,689,0,1114,13592,649,0,0,0,50224
"1099","Family Dollar",-75.0847196,40.0332523,19149,"Philadelphia",0,0,224,179,127,461,0,0,246,222,0,358,840,0,866,0,2632,3093,2185,5312,122,0,1199,772,0,0,6756,183,0,0,45,25822
"1100","Family Dollar",-75.0650231,40.0352851,19149,"Philadelphia",0,0,157,146,54,249,0,0,119,70,0,425,1037,0,715,0,1145,2068,1593,2947,177,0,1054,267,0,0,4419,110,0,0,0,16752
"1101","Walgreens",-75.0666636,40.0501717,19149,"Philadelphia",0,60,189,697,0,910,58,0,177,118,0,397,1191,0,460,642,1969,866,3145,4922,110,0,885,603,0,195,6372,183,0,65,235,24449
